[0.1630893  0.15702863 0.14876549 0.15910594 0.02920739]
[0.16441499 0.1576695  0.15017538 0.15965618 0.02767094]
[0.16319045 0.1559649  0.14936927 0.15771261 0.0254265 ]
[0.16297841 0.15476485 0.14938174 0.15694328 0.02346172]
[0.1643942  0.15513001 0.15103503 0.15795101 0.02172307]
[0.16775066 0.15763907 0.15452422 0.16136092 0.02104872]
[0.1903235  0.1768353  0.17538138 0.18455578 0.02489858]
[0.18261562 0.17403294 0.17072089 0.17739943 0.02199249]
[0.17478573 0.1674437  0.16381283 0.17009802 0.02017008]
[0.16994797 0.1618403  0.15901825 0.16540961 0.01924434]
[0.1678091  0.1585834  0.15686944 0.16307089 0.01856882]
[0.1615744  0.15257157 0.15139274 0.15654446 0.01685564]
[0.1630447  0.15274541 0.15270613 0.15778087 0.01658532]
[0.15908498 0.14956327 0.14964777 0.15363233 0.01485608]
[0.16322443 0.15283291 0.15363422 0.1578089  0.01472172]
[0.16134842 0.15214744 0.15255977 0.15613045 0.01341974]
[0.15859333 0.15015161 0.1501325  0.15374167 0.01264762]
[0.16078237 0.15187766 0.151936   0.15629825 0.01322347]
[0.20494878 0.18945983 0.19183987 0.20174894 0.023184  ]
[0.21037354 0.20142628 0.20010379 0.20810252 0.02355852]
[0.20802818 0.20293902 0.19884123 0.20663133 0.02339141]
[0.2003768  0.19666989 0.19133207 0.1992954  0.02277711]
[0.1924148  0.18792517 0.18284549 0.190878   0.02227501]
[0.1999172  0.19144063 0.18839699 0.19738784 0.02438086]
[0.21157686 0.20121886 0.19937786 0.20807241 0.02600992]
[0.21822652 0.208704   0.20696509 0.21397813 0.0249912 ]
[0.21957642 0.2115393  0.20962547 0.21494807 0.02208333]
[0.21950482 0.21203737 0.21030274 0.21474876 0.01874448]
[0.21926953 0.21171573 0.21038556 0.21450406 0.01545121]
[0.21961556 0.21167533 0.21078043 0.21489939 0.0125147 ]
[0.25041008 0.23712312 0.23801315 0.24630953 0.01700922]
[0.28139403 0.26843363 0.26827708 0.27826604 0.01983822]
[0.26020002 0.25836372 0.2529926  0.25892195 0.01204237]
[0.2533467  0.24982968 0.2448071  0.25302055 0.00970606]
[0.2579454  0.25051606 0.24731497 0.25727186 0.00952648]
[0.24103397 0.23617882 0.23232028 0.23981844 0.00504437]
[0.25192958 0.24149218 0.2403381  0.24916352 0.00636144]
[0.23736715 0.2307007  0.22847684 0.23363389 0.00187206]
[0.2333493  0.22526944 0.22387265 0.22861591 0.0005307 ]
[0.24553199 0.2343547  0.23440875 0.23999825 0.00237909]
[0.2597345  0.24861452 0.24881002 0.25376704 0.00289449]
[ 0.25533587  0.24891901  0.24721175  0.24975666 -0.00095969]
[ 0.24150042  0.23792227  0.23484154  0.23662314 -0.00521606]
[ 0.23893245  0.23320958  0.23068465  0.23431188 -0.005678  ]
[ 0.24184757  0.2344538   0.23222047  0.23717248 -0.00448394]
[ 0.24659716  0.23886919  0.2362946   0.24184066 -0.00269983]
[ 0.23873709  0.23371793  0.22948644  0.2341054  -0.00288288]
[ 0.23910661  0.2330963   0.22880726  0.23423254 -0.00076238]
[ 0.2268631   0.22289185  0.2174786   0.22169034 -0.00096473]
[0.23461169 0.22713034 0.22308739 0.22860776 0.00278944]
[0.25130528 0.24212477 0.23833346 0.24499728 0.00829526]
[0.25785536 0.25124398 0.2459896  0.25147036 0.01014403]
[0.25839514 0.25396565 0.24764088 0.25198364 0.00978322]
[0.25520894 0.25172153 0.24480155 0.24906121 0.00920117]
[0.25781596 0.25279716 0.24622981 0.25166488 0.01021206]
[0.25150147 0.24728094 0.24025425 0.24521035 0.00932213]
[0.24478821 0.23999916 0.23333597 0.23799711 0.00848027]
[0.2543883  0.2458873  0.24088588 0.24670483 0.01072775]
[0.25897983 0.25094485 0.24592336 0.25065407 0.01062878]
[0.26034728 0.25348642 0.24781679 0.2519072  0.01007787]
[0.2601898  0.25404057 0.24774852 0.2520122  0.00992484]
[0.24200153 0.2390139  0.23127621 0.23427163 0.00695379]
[0.24946132 0.24146073 0.23572336 0.24136083 0.01008048]
[0.24892874 0.24159808 0.23557623 0.24057633 0.01090944]
[0.24488251 0.23873888 0.23175818 0.23669773 0.01228469]
[0.24123861 0.23522925 0.22796652 0.23296453 0.01393172]
[0.23308101 0.22784093 0.22022435 0.22461441 0.01479722]
[0.21809357 0.21383229 0.2057266  0.20947431 0.0152366 ]
[0.21868421 0.21110758 0.20442203 0.20938458 0.01917235]
[0.22977583 0.21989329 0.21418206 0.21979626 0.0243257 ]
[0.21649912 0.21128075 0.20364796 0.20628978 0.02320015]
[0.2112749  0.2053448  0.1981271  0.2007673  0.02403219]
[0.225818   0.21618627 0.21068205 0.2148952  0.02807956]
[0.21994585 0.21393038 0.20703614 0.20904826 0.02630256]
[0.37569335 0.34440142 0.34734365 0.36274996 0.04949125]
[0.4616544  0.4488103  0.43999818 0.4494668  0.04284101]
[0.40448323 0.42594725 0.40272504 0.3994752  0.00756163]
[ 0.3980259   0.4056425   0.38743216  0.4010175  -0.00471989]
[ 0.41884407  0.41270372  0.39878651  0.42731398 -0.00787802]
[ 0.43159783  0.42323768  0.4090692   0.44353482 -0.01205767]
[ 0.5130836   0.49111146  0.47815076  0.524696   -0.00462757]
[ 0.43648183  0.44730282  0.42491278  0.45429364 -0.03116138]
[ 0.46927214  0.45595223  0.4428056   0.4854123  -0.02702123]
[ 0.40410337  0.40821242  0.3902627   0.4213652  -0.04174095]
[ 0.43598667  0.41877326  0.4091041   0.44552785 -0.03384997]
[ 0.5558546   0.52248967  0.51650274  0.5542617  -0.02087931]
[ 0.4052684   0.43233815  0.4085221   0.40992296 -0.06384929]
[ 0.59036857  0.55026144  0.54809844  0.58411413 -0.03438472]
[ 0.5276777   0.5382137   0.5196931   0.5264837  -0.06813099]
[ 0.5627584   0.5561777   0.5423024   0.56421137 -0.07060091]
[ 0.5800122   0.5756727   0.56113017  0.58364797 -0.07976686]
[ 0.61808217  0.6110041   0.5966846   0.62251765 -0.0857503 ]
[ 0.6441123   0.6412706   0.625195    0.65088576 -0.09557586]
[ 0.7045099   0.69726634  0.68276703  0.7111834  -0.10171366]
[ 0.6117211   0.63610554  0.6152834   0.62998396 -0.13153574]
[ 0.6692613  0.6619852  0.64987    0.6866449 -0.1216752]
[ 0.65907276  0.66646546  0.6491537   0.6752705  -0.131159  ]
[ 0.6482858   0.65760666  0.64022934  0.66157794 -0.13722509]
[ 0.6970744   0.6956758   0.68066764  0.7031817  -0.1335618 ]
[ 0.6846992   0.69766057  0.67849886  0.6891165  -0.14420635]
[ 0.64135677  0.66094446  0.64104253  0.64726496 -0.15417749]
[ 0.6832007   0.68496543  0.6694632   0.6830621  -0.14686829]
