[0.11267639 0.11267448 0.10144892 0.12675959 0.02371014]
[0.11267639 0.12675987 0.11594257 0.14084495 0.01629016]
[0.12675959 0.12675987 0.08695748 0.08450783 0.05396044]
[0.09859103 0.08450586 0.08695748 0.09859103 0.0178279 ]
[0.08450783 0.07042263 0.05797018 0.07042247 0.05350709]
[0.08450783 0.07042263 0.07246383 0.08450783 0.00719114]
[0.07042247 0.07042263 0.07246383 0.07042247 0.02339418]
[0.07042247 0.05633724 0.05797018 0.05633712 0.01951213]
[0.05633712 0.04225186 0.04347874 0.04225391 0.01582814]
[0.05633712 0.05633724 0.04347874 0.04225391 0.02001315]
[0.04225391 0.05633724 0.01449365 0.01408535 0.06718638]
[0.04225391 0.02816862 0.01449365 0.04225391 0.01405766]
[0.02816856 0.02816862 0.02898509 0.04225391 0.02150711]
[0.04225391 0.02816862 0.02898509 0.04225391 0.0082634 ]
[0.04225391 0.04225186 0.01449365 0.05633712 0.02403173]
[0.05633712 0.04225186 0.01449365 0.01408535 0.06263211]
[0.04225391 0.02816862 0.02898509 0.04225391 0.02073001]
[0.02816856 0.02816862 0.01449365 0.02816856 0.00918743]
[0.04225391 0.02816862 0.02898509 0.02816856 0.01692727]
[0.01408535 0.01408324 0.01449365 0.02816856 0.01215109]
[0.01408535 0.01408324 0.01449365 0.02816856 0.00920217]
[0.01408535 0.01408324 0.01449365 0.01408535 0.02361826]
[0.01408535 0.01408324 0.         0.02816856 0.01104112]
[0.02816856 0.01408324 0.         0.01408535 0.00598973]
[0.01408535 0.         0.         0.01408535 0.01696671]
[0.01408535 0.01408324 0.         0.02816856 0.01548878]
[0.01408535 0.01408324 0.01449365 0.02816856 0.01521617]
[0.02816856 0.02816862 0.01449365 0.02816856 0.01613543]
[0.04225391 0.02816862 0.02898509 0.02816856 0.01011666]
[0.04225391 0.02816862 0.02898509 0.04225391 0.01077111]
[0.04225391 0.02816862 0.02898509 0.02816856 0.01135751]
[0.04225391 0.04225186 0.04347874 0.05633712 0.0139246 ]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01333777]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01295723]
[0.05633712 0.05633724 0.04347874 0.07042247 0.02347696]
[0.05633712 0.05633724 0.05797018 0.07042247 0.01938644]
[0.05633712 0.07042263 0.05797018 0.08450783 0.02669764]
[0.08450783 0.07042263 0.07246383 0.08450783 0.02009073]
[0.07042247 0.07042263 0.04347874 0.04225391 0.0287559 ]
[0.05633712 0.05633724 0.04347874 0.05633712 0.00736754]
[0.04225391 0.05633724 0.04347874 0.04225391 0.00950642]
[0.05633712 0.05633724 0.04347874 0.05633712 0.02716962]
[0.04225391 0.05633724 0.04347874 0.05633712 0.00990082]
[0.05633712 0.05633724 0.04347874 0.04225391 0.01322465]
[0.04225391 0.05633724 0.04347874 0.04225391 0.01516459]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00949255]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00873668]
[0.07042247 0.05633724 0.05797018 0.07042247 0.0090028 ]
[0.05633712 0.08450586 0.05797018 0.09859103 0.02920231]
[0.09859103 0.08450586 0.08695748 0.09859103 0.00719418]
[0.09859103 0.08450586 0.08695748 0.08450783 0.0122213 ]
[0.07042247 0.08450586 0.07246383 0.09859103 0.01536396]
[0.07042247 0.08450586 0.07246383 0.09859103 0.01242457]
[0.09859103 0.08450586 0.04347874 0.04225391 0.1873823 ]
[0.04225391 0.07042263 0.04347874 0.08450783 0.04821689]
[0.07042247 0.07042263 0.05797018 0.07042247 0.02262401]
[0.08450783 0.07042263 0.07246383 0.07042247 0.00720198]
[0.08450783 0.07042263 0.05797018 0.05633712 0.00875099]
[0.07042247 0.07042263 0.05797018 0.07042247 0.00942104]
[0.07042247 0.05633724 0.04347874 0.04225391 0.02638558]
[0.         0.02816862 0.         0.04225391 0.04785022]
[0.04225391 0.02816862 0.02898509 0.04225391 0.00880169]
[0.04225391 0.04225186 0.02898509 0.04225391 0.00990646]
[0.02816856 0.02816862 0.02898509 0.04225391 0.0069701 ]
[0.04225391 0.02816862 0.02898509 0.04225391 0.020883  ]
[0.04225391 0.02816862 0.02898509 0.02816856 0.01865658]
[0.01408535 0.02816862 0.01449365 0.01408535 0.02541517]
[0.01408535 0.02816862 0.01449365 0.04225391 0.01134365]
[0.04225391 0.02816862 0.04347874 0.04225391 0.01120799]
[0.04225391 0.02816862 0.02898509 0.04225391 0.00795308]
[0.04225391 0.04225186 0.04347874 0.04225391 0.01584331]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00579426]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00785816]
[0.05633712 0.04225186 0.02898509 0.04225391 0.00395053]
[0.04225391 0.04225186 0.02898509 0.04225391 0.00864047]
[0.05633712 0.04225186 0.02898509 0.05633712 0.00705028]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00464052]
[0.04225391 0.04225186 0.04347874 0.05633712 0.00604391]
[0.05633712 0.04225186 0.04347874 0.05633712 0.02499823]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00303951]
[0.05633712 0.05633724 0.04347874 0.05633712 0.02214769]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00661991]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00685785]
[0.05633712 0.05633724 0.05797018 0.05633712 0.01095704]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00647125]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00537515]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01015177]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01080968]
[0.08450783 0.07042263 0.05797018 0.08450783 0.01703475]
[0.08450783 0.07042263 0.05797018 0.05633712 0.01104849]
[0.04225391 0.07042263 0.04347874 0.07042247 0.05114284]
[0.08450783 0.07042263 0.05797018 0.07042247 0.00901407]
[0.08450783 0.07042263 0.05797018 0.08450783 0.00378194]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00442555]
[0.07042247 0.07042263 0.05797018 0.05633712 0.0107178 ]
[0.08450783 0.07042263 0.05797018 0.07042247 0.00736277]
[0.07042247 0.07042263 0.07246383 0.07042247 0.00723362]
[0.08450783 0.07042263 0.07246383 0.08450783 0.0161597 ]
[0.08450783 0.07042263 0.07246383 0.07042247 0.00974523]
[0.08450783 0.09859125 0.08695748 0.11267639 0.10100061]
[0.11267639 0.11267448 0.10144892 0.11267639 0.01789767]
[0.11267639 0.11267448 0.10144892 0.12675959 0.00872628]
[0.09859103 0.11267448 0.10144892 0.11267639 0.00969235]
[0.11267639 0.09859125 0.10144892 0.11267639 0.00946915]
[0.11267639 0.11267448 0.08695748 0.09859103 0.02319005]
[0.11267639 0.11267448 0.10144892 0.12675959 0.02149238]
[0.11267639 0.11267448 0.10144892 0.12675959 0.01047769]
[0.12675959 0.11267448 0.10144892 0.11267639 0.00794181]
[0.11267639 0.09859125 0.10144892 0.11267639 0.00370999]
[0.11267639 0.09859125 0.10144892 0.11267639 0.00419931]
[0.11267639 0.09859125 0.10144892 0.11267639 0.00646215]
[0.11267639 0.09859125 0.10144892 0.09859103 0.0255777 ]
[0.09859103 0.08450586 0.08695748 0.08450783 0.00397437]
[0.09859103 0.08450586 0.08695748 0.08450783 0.01023542]
[0.09859103 0.09859125 0.08695748 0.11267639 0.02694034]
[0.11267639 0.11267448 0.10144892 0.11267639 0.03013328]
[0.11267639 0.11267448 0.10144892 0.12675959 0.0133564 ]
[0.12675959 0.11267448 0.10144892 0.11267639 0.00518315]
[0.12675959 0.11267448 0.11594257 0.12675959 0.00503839]
[0.12675959 0.11267448 0.11594257 0.11267639 0.01068313]
[0.11267639 0.11267448 0.11594257 0.12675959 0.01551869]
[0.12675959 0.11267448 0.10144892 0.09859103 0.02900424]
[0.11267639 0.11267448 0.08695748 0.09859103 0.01317914]
[0.09859103 0.08450586 0.08695748 0.08450783 0.00794311]
[0.09859103 0.08450586 0.08695748 0.08450783 0.00593339]
[0.09859103 0.08450586 0.08695748 0.08450783 0.00583544]
[0.08450783 0.08450586 0.08695748 0.09859103 0.01027529]
[0.09859103 0.08450586 0.07246383 0.07042247 0.00695233]
[0.07042247 0.07042263 0.07246383 0.07042247 0.0374098 ]
[0.07042247 0.07042263 0.07246383 0.07042247 0.01551435]
[0.07042247 0.08450586 0.07246383 0.09859103 0.01439182]
[0.09859103 0.08450586 0.07246383 0.08450783 0.00809134]
[0.08450783 0.07042263 0.07246383 0.07042247 0.00967415]
[0.09859103 0.08450586 0.08695748 0.08450783 0.01136575]
[0.08450783 0.08450586 0.07246383 0.08450783 0.01400392]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00968238]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00109219]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01354624]
[0.05633712 0.05633724 0.05797018 0.05633712 0.00472504]
[0.05633712 0.07042263 0.05797018 0.05633712 0.0310313 ]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01228891]
[0.05633712 0.05633724 0.04347874 0.04225391 0.03427495]
[0.05633712 0.05633724 0.04347874 0.07042247 0.00988955]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00674906]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01809314]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00781655]
[0.05633712 0.05633724 0.05797018 0.05633712 0.01690993]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00684571]
[0.05633712 0.04225186 0.04347874 0.05633712 0.05841329]
[0.05633712 0.05633724 0.04347874 0.05633712 0.01111914]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00515108]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00656746]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00857675]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01587538]
[0.05633712 0.05633724 0.04347874 0.05633712 0.02721079]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00781395]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00541199]
[0.05633712 0.05633724 0.04347874 0.05633712 0.02309166]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01120105]
[0.04225391 0.05633724 0.04347874 0.05633712 0.00643267]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00796261]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00293765]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00768566]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00366752]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00949428]
[0.07042247 0.05633724 0.05797018 0.05633712 0.01774945]
[0.07042247 0.05633724 0.05797018 0.05633712 0.06675297]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00241063]
[0.05633712 0.05633724 0.05797018 0.05633712 0.01776332]
[0.07042247 0.05633724 0.04347874 0.05633712 0.04909064]
[0.05633712 0.05633724 0.05797018 0.07042247 0.01677167]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01719772]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00630135]
[0.07042247 0.05633724 0.04347874 0.05633712 0.01281507]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00560226]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01262567]
[0.07042247 0.07042263 0.07246383 0.08450783 0.01781923]
[0.07042247 0.07042263 0.05797018 0.07042247 0.02118076]
[0.05633712 0.05633724 0.05797018 0.07042247 0.0043354 ]
[0.05633712 0.05633724 0.04347874 0.07042247 0.01817376]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01948612]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00614619]
[0.07042247 0.05633724 0.04347874 0.07042247 0.00285184]
[0.04225391 0.04225186 0.04347874 0.05633712 0.00458635]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00619777]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00869464]
[0.04225391 0.02816862 0.02898509 0.04225391 0.03338082]
[0.04225391 0.02816862 0.01449365 0.04225391 0.03730535]
[0.02816856 0.02816862 0.02898509 0.02816856 0.01531282]
[0.02816856 0.04225186 0.02898509 0.05633712 0.01143509]
[0.02816856 0.02816862 0.01449365 0.02816856 0.01133368]
[0.01408535 0.02816862 0.01449365 0.04225391 0.00647688]
[0.04225391 0.02816862 0.02898509 0.04225391 0.00354616]
[0.02816856 0.02816862 0.02898509 0.02816856 0.01138829]
[0.04225391 0.02816862 0.02898509 0.02816856 0.00631262]
[0.04225391 0.02816862 0.02898509 0.04225391 0.0052629 ]
[0.02816856 0.02816862 0.02898509 0.04225391 0.0114754 ]
[0.04225391 0.02816862 0.02898509 0.02816856 0.00637633]
[0.04225391 0.02816862 0.02898509 0.04225391 0.00445026]
[0.02816856 0.02816862 0.02898509 0.04225391 0.00495518]
[0.02816856 0.02816862 0.02898509 0.04225391 0.00809394]
[0.02816856 0.02816862 0.         0.01408535 0.06742173]
[0.01408535 0.         0.         0.         0.011849  ]
[0.         0.01408324 0.         0.01408535 0.01459032]
[0.02816856 0.01408324 0.01449365 0.02816856 0.00448059]
[0.02816856 0.01408324 0.01449365 0.01408535 0.00589265]
[0.02816856 0.01408324 0.01449365 0.02816856 0.00735454]
[0.02816856 0.01408324 0.01449365 0.02816856 0.02199557]
[0.01408535 0.02816862 0.01449365 0.04225391 0.00592949]
[0.04225391 0.04225186 0.02898509 0.04225391 0.01638897]
[0.04225391 0.04225186 0.04347874 0.05633712 0.00412737]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01074727]
[0.05633712 0.04225186 0.02898509 0.04225391 0.01713487]
[0.04225391 0.02816862 0.02898509 0.02816856 0.0063772 ]
[0.02816856 0.02816862 0.01449365 0.02816856 0.02509922]
[0.02816856 0.01408324 0.01449365 0.02816856 0.00501672]
[0.02816856 0.02816862 0.01449365 0.02816856 0.00941757]
[0.02816856 0.01408324 0.01449365 0.01408535 0.0026243 ]
[0.01408535 0.01408324 0.01449365 0.02816856 0.00566857]
[0.02816856 0.01408324 0.02898509 0.02816856 0.0064006 ]
[0.02816856 0.01408324 0.01449365 0.01408535 0.0095736 ]
[0.01408535 0.02816862 0.01449365 0.04225391 0.01015697]
[0.04225391 0.02816862 0.02898509 0.04225391 0.01672617]
[0.04225391 0.04225186 0.02898509 0.05633712 0.00849137]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00448016]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00856028]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00498985]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00988912]
[0.05633712 0.07042263 0.05797018 0.08450783 0.05188397]
[0.08450783 0.08450586 0.07246383 0.07042247 0.03861685]
[0.07042247 0.11267448 0.07246383 0.12675959 0.04181802]
[0.12675959 0.11267448 0.10144892 0.11267639 0.01473378]
[0.09859103 0.09859125 0.08695748 0.09859103 0.0109111 ]
[0.08450783 0.08450586 0.07246383 0.09859103 0.01611289]
[0.09859103 0.08450586 0.07246383 0.08450783 0.0067898 ]
[0.07042247 0.08450586 0.07246383 0.08450783 0.01311196]
[0.08450783 0.08450586 0.07246383 0.07042247 0.01021201]
[0.07042247 0.07042263 0.07246383 0.07042247 0.04088272]
[0.08450783 0.07042263 0.07246383 0.07042247 0.00972442]
[0.08450783 0.07042263 0.07246383 0.08450783 0.00722712]
[0.07042247 0.07042263 0.07246383 0.07042247 0.0039241 ]
[0.07042247 0.07042263 0.07246383 0.08450783 0.01349119]
[0.08450783 0.07042263 0.07246383 0.08450783 0.02096102]
[0.09859103 0.08450586 0.08695748 0.09859103 0.01396404]
[0.09859103 0.08450586 0.07246383 0.08450783 0.0039267 ]
[0.09859103 0.08450586 0.07246383 0.08450783 0.00845453]
[0.08450783 0.07042263 0.07246383 0.08450783 0.00493741]
[0.08450783 0.08450586 0.07246383 0.08450783 0.04300816]
[0.08450783 0.07042263 0.07246383 0.08450783 0.00422835]
[0.07042247 0.07042263 0.07246383 0.08450783 0.00702385]
[0.08450783 0.07042263 0.07246383 0.08450783 0.0163335 ]
[0.08450783 0.07042263 0.07246383 0.08450783 0.00567507]
[0.08450783 0.08450586 0.07246383 0.07042247 0.01382015]
[0.07042247 0.07042263 0.07246383 0.08450783 0.01799563]
[0.08450783 0.07042263 0.07246383 0.08450783 0.01001394]
[0.07042247 0.07042263 0.07246383 0.08450783 0.00760678]
[0.08450783 0.08450586 0.07246383 0.08450783 0.0165554 ]
[0.08450783 0.07042263 0.07246383 0.07042247 0.0062073 ]
[0.07042247 0.07042263 0.07246383 0.08450783 0.00776281]
[0.07042247 0.07042263 0.07246383 0.07042247 0.02871386]
[0.08450783 0.08450586 0.08695748 0.08450783 0.02757702]
[0.08450783 0.08450586 0.08695748 0.09859103 0.01032773]
[0.09859103 0.08450586 0.07246383 0.07042247 0.00656486]
[0.08450783 0.07042263 0.05797018 0.07042247 0.06039138]
[0.07042247 0.08450586 0.07246383 0.09859103 0.03215644]
[0.09859103 0.08450586 0.07246383 0.08450783 0.0232841 ]
[0.08450783 0.07042263 0.07246383 0.07042247 0.02702183]
[0.07042247 0.07042263 0.07246383 0.07042247 0.01180696]
[0.08450783 0.08450586 0.07246383 0.08450783 0.01681805]
[0.08450783 0.09859125 0.08695748 0.08450783 0.18455083]
[0.09859103 0.08450586 0.08695748 0.09859103 0.00878956]
[0.08450783 0.08450586 0.08695748 0.08450783 0.00892262]
[0.09859103 0.08450586 0.08695748 0.09859103 0.0112483 ]
[0.09859103 0.08450586 0.08695748 0.09859103 0.00638283]
[0.09859103 0.08450586 0.08695748 0.09859103 0.02219537]
[0.09859103 0.08450586 0.08695748 0.09859103 0.00690639]
[0.08450783 0.08450586 0.07246383 0.08450783 0.01871292]
[0.07042247 0.07042263 0.07246383 0.08450783 0.01391073]
[0.08450783 0.07042263 0.07246383 0.07042247 0.00706675]
[0.08450783 0.07042263 0.07246383 0.08450783 0.01681112]
[0.07042247 0.07042263 0.07246383 0.08450783 0.0178617 ]
[0.07042247 0.07042263 0.07246383 0.08450783 0.0188113 ]
[0.08450783 0.08450586 0.07246383 0.09859103 0.04017929]
[0.08450783 0.08450586 0.08695748 0.09859103 0.00432933]
[0.09859103 0.11267448 0.08695748 0.09859103 0.07702046]
[0.11267639 0.11267448 0.10144892 0.09859103 0.10076701]
[0.12675959 0.12675987 0.13043401 0.12675959 0.07031691]
[0.14084495 0.12675987 0.13043401 0.14084495 0.0248344 ]
[0.12675959 0.12675987 0.13043401 0.14084495 0.02999372]
[0.14084495 0.12675987 0.13043401 0.14084495 0.04322877]
[0.14084495 0.12675987 0.13043401 0.14084495 0.02951784]
[0.14084495 0.12675987 0.13043401 0.14084495 0.08107761]
[0.12675959 0.15492849 0.13043401 0.16901351 0.0939629 ]
[0.16901351 0.15492849 0.15942132 0.16901351 0.03591974]
[0.1549303  0.15492849 0.14492766 0.1549303  0.06380102]
[0.14084495 0.14084525 0.14492766 0.1549303  0.02629976]
[0.1549303  0.14084525 0.13043401 0.12675959 0.06231355]
[0.14084495 0.12675987 0.13043401 0.12675959 0.04828103]
[0.14084495 0.12675987 0.11594257 0.12675959 0.06807314]
[0.12675959 0.11267448 0.10144892 0.09859103 0.06215276]
[0.11267639 0.09859125 0.10144892 0.11267639 0.05559916]
[0.11267639 0.09859125 0.10144892 0.11267639 0.10905424]
[0.11267639 0.11267448 0.11594257 0.11267639 0.03986464]
[0.12675959 0.11267448 0.10144892 0.09859103 0.07824788]
[0.11267639 0.09859125 0.10144892 0.11267639 0.05350059]
[0.11267639 0.09859125 0.10144892 0.09859103 0.12993855]
[0.11267639 0.09859125 0.10144892 0.11267639 0.07739276]
[0.11267639 0.09859125 0.10144892 0.11267639 0.05465736]
[0.09859103 0.09859125 0.10144892 0.11267639 0.06128074]
[0.11267639 0.11267448 0.11594257 0.12675959 0.11629783]
[0.11267639 0.11267448 0.11594257 0.12675959 0.07375558]
[0.12675959 0.11267448 0.11594257 0.11267639 0.03631024]
[0.11267639 0.11267448 0.11594257 0.12675959 0.08110622]
[0.12675959 0.11267448 0.11594257 0.11267639 0.09636269]
[0.11267639 0.11267448 0.10144892 0.09859103 0.06911939]
[0.19718207 0.22535111 0.17391276 0.21126742 0.2623796 ]
[0.23943598 0.22535111 0.2173915  0.21126742 0.09334312]
[0.19718207 0.19718249 0.18840641 0.21126742 0.08112486]
[0.21126742 0.21126788 0.2173915  0.21126742 0.06713524]
[0.22535278 0.2816905  0.2173915  0.29577525 0.14833594]
[0.29577525 0.30985912 0.28985533 0.29577525 0.09482235]
[0.29577525 0.2816905  0.24637659 0.2816899  0.11317294]
[0.2816899  0.26760512 0.2173915  0.21126742 0.06432891]
[0.22535278 0.22535111 0.2173915  0.23943598 0.05922377]
[0.21126742 0.22535111 0.2173915  0.23943598 0.01698015]
[0.21126742 0.21126788 0.18840641 0.18309886 0.07812522]
[0.19718207 0.18309711 0.18840641 0.19718207 0.02751375]
[0.21126742 0.19718249 0.20289785 0.21126742 0.06775848]
[0.18309886 0.19718249 0.18840641 0.21126742 0.02693688]
[0.19718207 0.19718249 0.18840641 0.18309886 0.09064168]
[0.18309886 0.16901387 0.17391276 0.18309886 0.03078816]
